Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
End_App_Code_Checksum_Range_2;000076fb;Software and System General Parameters\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Contains the Address of the End of the second Flash Block  to be checksummed.;None;1;0;$5D82C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
End_Boot_Loader_Version;00000047;Software and System General Parameters\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;4 byte Boot Loader Version which the calibration loaded is compatible with.  This value along with Current_Boot_Loader_Version enable tools to understand if the calibration to be downloaded to the ECM is compatible with the boot loader stored in the ECM.  The value stored is interpretted as a hexadecimal number.  As a rule, no nibble in this number shall be greater than 9 (BCD format).;HEX;1;0;$2837C0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Engine_ID;00000028;Data Plate\;eZweidim;eViewText;eBars;eByte;0;0;0;0;0;0;1;8;10;;0;0;0;Contains the ID of the engine the ECM is mounted on  (e.g. N14, QST30, ISB, Etc)  The corelation of the ID value to the product is kept by Service Engineering.;;1;0;$2837C4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
FCC_SP_Learned;000159c4;Fan Clutch Control\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;when set to 1, Fan Control Snow Plow logic is active.;None;1;0;$4470;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
FCR_Long_Term_Fuel_Rate;00003001;Trip Information Base\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;2;0;0;Amount of fuel consumed by engine per unit of time over the life of the engine.;L/hr;0.000000238419;0;$5E28;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
FCR_Short_Term_Log;00003000;Trip Information Base\;eZweidim;eViewText;eBars;eByte;0;0;0;0;0;0;1;160;10;;0;0;0;This log comprises an array storing the previous forty samples of the one hour average of the instantaneous fuel rate.;;1;0;$5E2C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
FCR_Short_Term_Time;00002fff;Trip Information Base\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;2;0;0;Time passed since the last reset of the short term log.;hr;0.000122070313;0;$5ECC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
FIW_User_Selectable;00003743;Fast Idle Warmup\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Indicates to the tool whether the Fast Idle Warmup feature is selectable in the ECM.;None;1;0;$2974C4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Flash_Checksum;00001036;Software and System General Parameters\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;EEPROM storage for result of CRC calculation over flash memory contents;HEX;1;0;$138A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Flash_Document_Version_Number;00011cf0;CXPS_KWP2000  Chrysler Core2 component group.\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;DCX ECU Flash reprogramming document number.;HEX;1;0;$3FF2;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Flash_Start_Addr_Ptr;00001377;Software and System General Parameters\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Pointer to the Flash operational code entry location, from boot loader.;None;1;0;$40004;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Footprint;00000017;Software and System General Parameters\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;2;0;0;Scratchpad byte used by the tool to track where programming may have failed.  At certain points in the download process, the footprint is updated by the tools.  If a calibration fails, the point of failure is easily determined when using tools that update the footprint.  Note, all tools do not update the footprint during download.;None;0.00390625;0;$12EC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Fuel_System_ID;00000029;Data Plate\;eZweidim;eViewText;eBars;eByte;0;0;0;0;0;0;1;8;10;;0;0;0;Contains the ID of the fuel system on the engine (CAPS, HPI-TP, CELECT, Etc.) in ASCII.;;1;0;$2715D6;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
GTIS_CalibrationVersion;000021bd;Global Tool Interface Standard\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Calibration version numbers are stored as 4-byte integer values with display format of ""dot_notation"".  The numbers would be represented visually as four, one byte release numbers separated by dots. It is important the the release level numbers be 00-99 decimal in order to meet CES 14619. <br><br>For example, version 3.2.79.23 would be stored in an integer whose hexadecimal representation is 03024F17.;HEX;1;0;$2837CC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
GTIS_EndBootLoaderVersion;000021bf;Global Tool Interface Standard\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;4 byte Boot Loader Version which the calibration loaded is compatible with.  This value along with Boot_Loader_Version enable tools to understand if the calibration to be downloaded to the ECM is compatible with the boot loader stored in the ECM. This is a non-imaged Cal since the GCC for GTIS 4.5+ will need an index table reference to verify this value vs the compatibility header records.  Stored as a hex representation of x.y.z.w format where each value is 1 byte, 0 - 0xFF (or 0 - 255).;HEX;1;0;$2837D0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
GTIS_StartBootLoaderVersion;000021be;Global Tool Interface Standard\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Boot Loader Version which the calibration loaded is compatible with.  This value along with End_Boot_Loader_Version enable tools to understand if the calibration to be downloaded to the ECM is compatible with the boot loader stored in the ECM. This is a non-imaged Cal since the GCC for GTIS 4.5+ will need an index table reference to verify this value vs the compatibility header records. Stored as a hex representation of x.y.z.w format where each value is 1 byte, 0 - 0xFF (or 0 - 255).;HEX;1;0;$2837D4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
HSST_Error_Flag;0001388f;Hot Shutdown Smart Timer\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;This flag gets set if Key Switch is turned OFF when the HSST_Latch_Output is TRUE and Engine_Speed is non zero.;None;1;0;$B1AE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
H_OBDAD_Arbitration_Test;00018958;Base OBD Information\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;This parameter is only used for testing using test_stub.<br>By default the value will be set to 0.<br>Possible values:<br>0 - for normal functionality.<br>1 - for testing.;None;1;0;$277718;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Harness_Key_Compatibility_List;00002927;MultiModule Communications\;eZweidim;eViewText;eBars;eByte;0;0;0;0;0;0;1;8;10;;0;0;0;Look up table to check if the result of (Harness_Key_Input_Status & Harness_Key_Mask) is valid or not. If the the result can not be found in this table, then harness key ecm instance is 0.;;1;0;$296A6E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
Harness_Key_ECM_Instance_Backup;000031bf;MultiModule Communications\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;This is powerdown-saved variable, the value is Harness_Key_ECM_Instance. When power up, and if there is parity check failed, then using this value to recover the Harness_Key_ECM_Instance.;None;1;0;$AE2C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Harness_Key_Mask;00002923;MultiModule Communications\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;this is the mask to get Harness_Key_ECM_Instance from Harness_Key_Input_Status;HEX;1;0;$296A76;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
IAT_HB_AZ_Offset;00014533;Intake Air Throttle\;eEinzel;eViewText;eBars;eHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;autozero offset position;%;0.0078125;0;$ACB0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
ISR_Trap_Storage_Block;0000983c;Enhanced Fault Snapshot\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;10;10;;0;0;0;Table containing source of resets.;;1;0;$3C02;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
Idle_Engine_Run_Time;00005630;Base OBD Information\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Total duration of engine run time during which the engine has been at Idle.;s;1;0;$60FC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
InterfaceLevel;0000002d;Software and System General Parameters\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Indicates the release level of the GTIS with which the loaded calibration is compatible<br><br><br><br>Note: The long term name is Interface_Level (note the underscore). This name is temporarily changed to accommodate GTIS 3.8. It will be changed back to be compliant with GTIS 4.5. The correct name is currently created by the ""Temp GTIS Fixes"" form.;HEX;1;0;$2715DE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
J1939_Aux_Ndot_Invalid_Latch;00015e52;J1939 communication\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;This flag is created to latch  the event anytime  J1939_Aux_Ndot had not been valid data.;None;1;0;$AC99;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
J1939_Link_Fault_Timeout_Count;00001374;J1939 communication\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Current number of J1939 time-outs since powerdown or fault set;counts;1;0;$B350;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
J1939_Previous_Addr_Claimed;00001425;J1939 communication\;eZweidim;eViewText;eBars;eByte;0;0;0;0;0;0;1;32;10;;0;0;0;Powerdown trim that saves addresses claimed for use the next time the system powers up.;;1;0;$B330;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
J39_Intake_NOx_CVN;00015dc2;J1939 communication\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;CVN received from NOx in controller.;HEX;1;0;$AC84;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
J39_Intake_NOx_CVN_Received;00015dc8;J1939 communication\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Indicates whether the CVN has been received from the inlet nox controller atleast once since the initial software download into the ECM;None;1;0;$AC88;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
J39_Outlet_NOx_CVN;00015dc3;J1939 communication\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;CVN received from outlet NOx controller.;HEX;1;0;$AC8C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
J39_Outlet_NOx_CVN_Received;00015dc9;J1939 communication\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Indicates whether the CVN has been received from the outlet nox controller atleast once since the initial software download into the ECM;None;1;0;$AC90;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
J39_SmartO2_CVN;00015dde;J1939 communication\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;CVN received from smart O2 controller.;HEX;1;0;$AC94;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
J39_SmartO2_CVN_Received;00015de0;J1939 communication\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Indicates whether the CVN has been received from the smart O2 controller atleast once since the initial software download into the ECM;None;1;0;$AC98;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
J39_VGT_Addr_Claim_Count;000076ab;Variable Geometry Turbine\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Counts the number of VGT Address Claim messages received that were not expected.;None;1;0;$AC9A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Jcomm_EB_Driver_1_Num_Cyl;00001358;Engine Retarder Control\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Indicates # of cyl. brakes driven by eb driver 1 for J1939 ret. map;None;1;0;$272EB4;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Jcomm_EB_Driver_2_Num_Cyl;00001348;Engine Retarder Control\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Indicates # of cyl. brakes driven by eb driver 2 for J1939 ret. map;None;1;0;$272EB6;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Jcomm_EB_Driver_3_Num_Cyl;00001363;Engine Retarder Control\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Indicates # of cyl. brakes driven by eb driver 3 for J1939 ret. map;None;1;0;$272EB8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Jcomm_EB_Driver_4_Num_Cyl;00001352;Engine Retarder Control\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Indicates # of cyl. brakes driven by eb driver 4 for J1939 ret. map;None;1;0;$272EBA;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Jcomm_EB_Driver_5_Num_Cyl;00001350;Engine Retarder Control\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Indicates # of cyl. brakes driven by eb driver 5 for J1939 ret. map;None;1;0;$272EBC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Jcomm_EB_Driver_6_Num_Cyl;00001180;Engine Retarder Control\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Indicates # of cyl. brakes driven by eb driver 6 for J1939 ret. map;None;1;0;$272EBE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
KWP_DTC_Read_Counter;00007249;CXPS_KWP2000  Chrysler Core2 component group.\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Counts number of times KWP Service $18 command was received.;None;1;0;$AC7A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
KWP_Service_18_Odometer_Rdg;0000724a;CXPS_KWP2000  Chrysler Core2 component group.\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Odometer mileage when KWP Service $18 command was received.;None;1;0;$AC7C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
KWP_Session_Max_Refresh_Time;00011e01;CXPS_KWP2000  Chrysler Core2 component group.\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;KWP_Session_Timer set to this value after KWP message received.;s;1;0;$3FF5;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Key_Off_Count;00011611;N/A\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Counter of key off cycles;counts;1;0;$B352;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Keyoff_Press_Check_Exec_Cnt;0001416d;Analog Input Processing\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Number of times Key-Off Pressure Sensor check algorothm is executed.;None;1;0;$B35C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Keyon_Press_Check_Exec_Cnt;00005e04;Analog Input Processing\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Number of times algorothm is executed.;None;1;0;$B35E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Keyon_Tmptr_Check_Exec_Cnt;00012d86;Machine Monitor Group\;eEinzel;eViewText;eBars;eHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Number of times Keyon Temperature Diagnostics algorothm is executed.;None;1;0;$B360;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Location;00000041;Data Plate\;eZweidim;eViewText;eBars;eByte;0;0;0;0;0;0;1;30;10;;0;0;0;30 byte ASCII array indicating the location of the Customer's base of operations;;1;0;$12EE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
MCAO_Error_Active_Execs;000150c2;Base OBD Information\;eZweidim;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;201;10;;0;0;0;This array holds the number of execution of active OBD ED error.The time for which a particular OBD error is active, is stored in this array in terms of number of execution.This array is one to one mapped with OBD_ED_Indextable.;None;1;0;$B39E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;;1;0;10;0;0;0;0;eDataSrcNone;0;$-1;eDataOrgNone;0x-1;0
MIL_On_Distance;0000563e;Base OBD Information\;eEinzel;eViewText;eBars;eHiLoHiLo;0;1;0;0;0;0;1;1;10;;2;0;0;Total Distance travelled when the OBD MIL light was ON.;km;0.0078125;0;$6100;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
MIL_On_Time;0000563f;Base OBD Information\;eEinzel;eViewText;eBars;eHiLoHiLo;0;0;0;0;0;0;1;1;10;;0;0;0;Cumulative duration of time that OBD commanded the MIL on.;s;1;0;$6104;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
MMon_AAP_Keyoff_Error_Flag;0001413d;Analog Input Processing\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Ambient Air Pressure sensor keyoff rantionality error flag.;None;1;0;$B362;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
MMon_AAP_Keyon_Error_Flag;00012faf;Analog Input Processing\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Keyon Ambient Air Pressure sensor error flag.;None;1;0;$B363;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
MMon_AT_Keyon_Error_Flag;00011281;Analog Input Processing\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Keyon Air Temperature sensor error flag.;None;1;0;$B364;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
MMon_CACOT_Keyon_Error_Flag;00012ddf;Analog Input Processing\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Keyon Charge Air Cooler Outlet Temperature sensor error flag.;None;1;0;$B365;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
MMon_CHP_Keyoff_Error_Flag;0001413e;Analog Input Processing\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Charge Pressure sensor keyoff rationality error flag.;None;1;0;$B366;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
MMon_CHP_Keyon_Error_Flag;00012fad;Analog Input Processing\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Keyon Charge Pressure sensor error flag.;None;1;0;$B367;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
MMon_CHT_Keyon_Error_Flag;000108e3;Analog Input Processing\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Keyon Charge Temperature sensor error flag.;None;1;0;$B368;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
MMon_CIP_Keyoff_Error_Flag;0001413f;Analog Input Processing\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Compressor InterStage Pressure sensor keyoff rationality error flag.;None;1;0;$B369;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
MMon_CIP_Keyon_Error_Flag;00013426;Analog Input Processing\;eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Keyon Compressor InterStage Pressure sensor error flag.;None;1;0;$B36A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
